2016,10,12,14,1,4326668,235116,3239,8.34,34.07,1.03,289.3,0
2016,10,12,15,1,4326668,235116,3239,8.12,25.85,1.32,296.2,0
2016,10,12,16,1,4326668,235116,3239,7.96,29.18,0.95,304.8,0
2016,10,12,17,1,4326668,235116,3239,7.43,31.76,0.9,296.1,0
2016,10,12,18,1,4326668,235116,3239,7.01,32.61,0.45,277.6,0
2016,10,12,19,1,4326668,235116,3239,3.85,47.66,0.29,199.3,0
2016,10,12,20,1,4326668,235116,3239,2.55,29.9,0.38,241.9,0
2016,10,12,21,1,4326668,235116,3239,4.69,29.32,0.87,260.6,0
2016,10,12,22,1,4326668,235116,3239,3.04,44.1,0.43,182.6,0
2016,10,12,23,1,4326668,235116,3239,1.59,45.46,0.37,161.6,0
2016,10,13,0,1,4326668,235116,3239,0.48,44.17,0.65,173.3,0
2016,10,13,1,1,4326668,235116,3239,0.15,44.3,0.9,155.9,0
2016,10,13,2,1,4326668,235116,3239,0.15,40.6,1.11,168.5,0
2016,10,13,3,1,4326668,235116,3239,1.08,53.17,1.67,170.9,0
2016,10,13,4,1,4326668,235116,3239,1.09,58.6,1.72,170.5,0
2016,10,13,5,1,4326668,235116,3239,1.51,54.63,1.6,174,0
2016,10,13,6,1,4326668,235116,3239,1.42,63.63,1.49,163.4,0
2016,10,13,7,1,4326668,235116,3239,0.25,63.67,1.36,156.1,0
2016,10,13,8,1,4326668,235116,3239,-0.34,65.74,0.96,149.2,0
2016,10,13,9,1,4326668,235116,3239,3.49,40.63,0.46,196.9,0
2016,10,13,10,1,4326668,235116,3239,8.08,32.24,0.85,252,0
2016,10,13,11,1,4326668,235116,3239,8.98,31.66,0.82,302.5,0
2016,10,13,12,1,4326668,235116,3239,9.39,31.15,0.86,313.4,0
2016,10,13,13,1,4326668,235116,3239,9.38,36.46,1,284.3,0
2016,10,13,14,1,4326668,235116,3239,7.82,34.96,0.71,7.8,0
2016,10,13,15,1,4326668,235116,3239,8.76,32.71,0.84,301,0
2016,10,13,16,1,4326668,235116,3239,9.43,29.87,1.06,286.4,0
2016,10,13,17,1,4326668,235116,3239,9.88,28.44,1.46,249.7,0
2016,10,13,18,1,4326668,235116,3239,8.21,44.44,0.72,254.8,0
2016,10,13,19,1,4326668,235116,3239,4.21,59.66,0.23,135.3,0
2016,10,13,20,1,4326668,235116,3239,1.61,64.07,0.9,172.1,0
2016,10,13,21,1,4326668,235116,3239,2.27,55.78,1.78,186.8,0
2016,10,13,22,1,4326668,235116,3239,3.78,57.72,2.39,185.2,0
2016,10,13,23,1,4326668,235116,3239,2.99,50.04,2.03,177.6,0
2016,10,14,0,1,4326668,235116,3239,3.51,51.2,2.15,177.9,0
2016,10,14,1,1,4326668,235116,3239,4.54,48.99,3.65,190.6,0
2016,10,14,2,1,4326668,235116,3239,4.14,50.52,3.16,190,0
2016,10,14,3,1,4326668,235116,3239,4.49,47.22,3.85,193.6,0
2016,10,14,4,1,4326668,235116,3239,4.43,44.3,4.32,190.5,0
2016,10,14,5,1,4326668,235116,3239,4.08,48.88,3.97,188.6,0
2016,10,14,6,1,4326668,235116,3239,4.25,47.25,3.55,194.8,0
2016,10,14,7,1,4326668,235116,3239,4.29,47.22,4.43,188.7,0
2016,10,14,8,1,4326668,235116,3239,4.62,38.21,5.2,189.6,0
2016,10,14,9,1,4326668,235116,3239,5.62,33.7,5.65,192.8,0
2016,10,14,10,1,4326668,235116,3239,7.2,32.1,6.02,196.4,0
2016,10,14,11,1,4326668,235116,3239,7.66,30.98,6.22,197,0
2016,10,14,12,1,4326668,235116,3239,8.54,29.48,6.29,202.1,0
2016,10,14,13,1,4326668,235116,3239,9.6,29.22,5.95,201.3,0
2016,10,14,14,1,4326668,235116,3239,10.12,27.59,5.2,203.1,0
2016,10,14,15,1,4326668,235116,3239,10.75,28.3,4.86,199.2,0
2016,10,14,16,1,4326668,235116,3239,10.82,28.07,4.61,202.9,0
2016,10,14,17,1,4326668,235116,3239,10.4,28.41,3.77,205.8,0
2016,10,14,18,1,4326668,235116,3239,9.37,30.78,2.92,200.2,0
2016,10,14,19,1,4326668,235116,3239,7.95,35.37,2.57,196.2,0
2016,10,14,20,1,4326668,235116,3239,6.75,35.23,3.27,192.5,0
2016,10,14,21,1,4326668,235116,3239,5.76,38.08,2.29,186.2,0
2016,10,14,22,1,4326668,235116,3239,5.54,37.13,2.77,185.6,0
2016,10,14,23,1,4326668,235116,3239,5.58,39.51,3,189.3,0
2016,10,15,0,1,4326668,235116,3239,4.79,39.31,2.21,181.6,0
2016,10,15,1,1,4326668,235116,3239,5.21,37.74,2.57,185.2,0
2016,10,15,2,1,4326668,235116,3239,5.88,38.46,3.67,201.4,0
2016,10,15,3,1,4326668,235116,3239,5.77,37.3,3.63,199.1,0
2016,10,15,4,1,4326668,235116,3239,6.11,37.43,3.87,203,0
2016,10,15,5,1,4326668,235116,3239,5.96,37.16,3.67,201.9,0
2016,10,15,6,1,4326668,235116,3239,5.8,37.3,4.08,197.7,0
2016,10,15,7,1,4326668,235116,3239,5.27,39.2,3.48,198.4,0
2016,10,15,8,1,4326668,235116,3239,4.71,40.08,3.58,193.4,0
2016,10,15,9,1,4326668,235116,3239,5.33,33.83,4.56,190.8,2.5
2016,10,15,10,1,4326668,235116,3239,7.21,32,5.43,195.6,0
2016,10,15,11,1,4326668,235116,3239,8.13,31.29,5.09,196.5,2.5
2016,10,15,12,1,4326668,235116,3239,9.1,30.78,5.24,197.7,0
2016,10,15,13,1,4326668,235116,3239,9.93,30.85,4.79,199.6,0
2016,10,15,14,1,4326668,235116,3239,10.32,27.52,4.93,201.4,0
2016,10,15,15,1,4326668,235116,3239,11.28,26.33,4.01,203.5,0
2016,10,15,16,1,4326668,235116,3239,11.46,27.9,3.76,202,0
2016,10,15,17,1,4326668,235116,3239,11.29,28.41,3.75,201.3,0
2016,10,15,18,1,4326668,235116,3239,10.01,31.74,2.94,191.3,0
2016,10,15,19,1,4326668,235116,3239,8.03,34.21,3.2,197.5,0
2016,10,15,20,1,4326668,235116,3239,7.09,33.94,2.84,193.5,0
2016,10,15,21,1,4326668,235116,3239,7.63,30.07,4.3,198.4,0
2016,10,15,22,1,4326668,235116,3239,7.59,30.47,5,200.6,0
